-4440.507071
-4440.538311
-4440.569581
-4440.600874
-4440.632182
-4440.663495
-4440.694807
-4440.726107
-4440.757389
-4440.788641
-4440.819857
-4440.851026
-4440.882139
-4440.913187
-4440.944160
-4440.975048
-4441.005842
-4441.036531
-4441.067106
-4441.097557
-4441.127873
-4441.158044
-4441.188059
-4441.217910
-4441.247584
-4441.277072
-4441.306364
-4441.335448
-4441.364315
-4441.392954
-4441.421356
-4441.449509
-4441.477405
-4441.505032
-4441.532381
-4441.559443
-4441.586208
-4441.612667
-4441.638810
-4441.664629
-4441.690115
-4441.715260
-4441.740055
-4441.764492
-4441.788565
-4441.812265
-4441.835586
-4441.858522
-4441.881065
-4441.903212
-4441.924954
-4441.946289
-4441.967211
-4441.987716
-4442.007800
-4442.027460
-4442.046693
-4442.065497
-4442.083868
-4442.101807
-4442.119311
-4442.136380
-4442.153014
-4442.169213
-4442.184976
-4442.200307
-4442.215205
-4442.229673
-4442.243713
-4442.257328
-4442.270521
-4442.283294
-4442.295653
-4442.307601
-4442.319142
-4442.330282
-4442.341024
-4442.351376
-4442.361342
-4442.370928
-4442.380141
-4442.388986
-4442.397471
-4442.405601
-4442.413384
-4442.420827
-4442.427937
-4442.434721
-4442.441187
-4442.447342
-4442.453193
-4442.458748
-4442.464015
-4442.469002
-4442.473715
-4442.478163
-4442.482353
-4442.486292
-4442.489989
-4442.493451
-4442.496684
-4442.499697
-4442.502497
-4442.505090
-4442.507485
-4442.509687
-4442.511703
-4442.513541
-4442.515207
-4442.516707
-4442.518048
-4442.519236
-4442.520276
-4442.521176
-4442.521940
-4442.522574
-4442.523083
-4442.523474
-4442.523750
-4442.523918
-4442.523981
-4442.523946
-4442.523815
-4442.523594
-4442.523287
-4442.522898
-4442.522431
-4442.521889
-4442.521278
-4442.520599
-4442.519857
-4442.519055
-4442.518197
-4442.517284
-4442.516320
-4442.515309
-4442.514252
-4442.513152
-4442.512013
-4442.510835
-4442.509622
-4442.508376
-4442.507099
-4442.505792
-4442.504459
-4442.503100
-4442.501718
-4442.500313
-4442.498889
-4442.497446
-4442.495986
-4442.494510
-4442.493020
-4442.491517
-4442.490002
-4442.488476
-4442.486941
-4442.485398
-4442.483847
-4442.482291
-4442.480729
-4442.479162
-4442.477593
-4442.476021
-4442.474447
-4442.472872
-4442.471298
-4442.469724
-4442.468152
-4442.466581
-4442.465014
-4442.463450
-4442.461891
-4442.460336
-4442.458787
-4442.457245
-4442.455709
-4442.454180
-4442.452659
-4442.451147
-4442.449644
-4442.448151
-4442.446668
-4442.445196
-4442.443736
-4442.442287
-4442.440851
-4442.439428
-4442.438019
-4442.436623
-4442.435242
-4442.433877
-4442.432527
-4442.431193
-4442.429876
-4442.428577
-4442.427295
-4442.426031
-4442.424786
-4442.423560
-4442.422354
-4442.421168
-4442.420003
-4442.418859
-4442.417736
-4442.416635
-4442.415557
-4442.414501
-4442.413469
-4442.412460
-4442.411475
-4442.410514
-4442.409578
-4442.408667
-4442.407781
-4442.406920
-4442.406085
-4442.405276
-4442.404492
-4442.403735
-4442.403004
-4442.402299
-4442.401621
-4442.400968
-4442.400342
-4442.399742
-4442.399168
-4442.398619
-4442.398095
-4442.397597
-4442.397123
-4442.396673
-4442.396247
-4442.395844
-4442.395463
-4442.395104
-4442.394765
-4442.394446
-4442.394146
-4442.393864
